premise,hypo,generated_hypo
"<t> Of course, at that time my rent was $50.00 a month. </t> <g> ( <pointer:0> cause-01 :ARG0 ( <pointer:1> ban-01 :polarity - :ARG1 ( <pointer:2> dive-01 ) :location ( <pointer:3> here ) :time ( <pointer:4> ever ) :concession ( <pointer:5> after-all :op1 ( <pointer:6> site :polarity - :mod ( <pointer:7> ancient ) :ARG1-of ( <pointer:8> protect-01 ) ) ) ) :ARG1 ( <pointer:9> start-01 :ARG0 ( <pointer:10> city :wiki <lit> Mykonos </lit> :name ( <pointer:11> name :op1 <lit> Mykonos </lit> ) ) :ARG1 ( <pointer:12> dive-01 ) :mod ( <pointer:13> head ) ) )  </g> [EOS]","Absolutely, at that time, my rent was not much, just $50 a month.", My rent was $50 a month.  (ease of habitation
"<t> As a result, some of the fashion-oriented products that had been sourced offshore can then return to the United States. </t> <g> ( <pointer:0> think-01 :ARG0 ( <pointer:1> i ) :ARG1 ( <pointer:2> come-01 :ARG1 ( <pointer:3> they ) :ARG4 <pointer:1> :time ( <pointer:4> as-soon-as :op1 ( <pointer:5> get-01 :ARG0 <pointer:3> :ARG1 ( <pointer:6> you ) ) ) ) )  </g> [EOS]",Some fashion products that had been outsourced then returned to the US., Some fashion-oriented products that had been sourced offshore can then return to the United States
<t> Our work on apparel supplier adjustments to lean retailing suggests that an economy characterized by an increasing level of modern manufacturing and retailing practices should experience lower levels of inventories relative to sales. </t> <g> ( <pointer:0> such :time ( <pointer:1> present ) :quant ( <pointer:2> many ) )  </g> [EOS],"There are lower levels of inventory, relative to sales in an economy characterized by modern manufacturing. ", An economy with more modern manufacturing and retailing practices should experience lower levels of inventories
<t> No it was gas because you washed your legs all over because you did it in shorts. </t> <g> ( <pointer:0> include-91 :ARG1 ( <pointer:1> need-01 :quant ( <pointer:2> some ) :ARG1-of ( <pointer:3> meet-01 :polarity - ) ) :ARG2 ( <pointer:4> need-01 :ARG0 ( <pointer:5> person :ARG0-of ( <pointer:6> pay-01 :ARG1-of ( <pointer:7> possible-01 ) :ARG1-of ( <pointer:8> contrast-01 :ARG2 ( <pointer:9> deter-01 :ARG1 <pointer:5> :ARG2 ( <pointer:10> seek-01 :ARG0 <pointer:5> :ARG1 ( <pointer:11> lawyer ) ) :ARG1-of ( <pointer:12> cause-01 :ARG0 ( <pointer:13> and :op1 ( <pointer:14> certainty :polarity - :topic ( <pointer:15> fee :mod ( <pointer:16> law ) ) ) :op2 ( <pointer:17> fear-01 :ARG0 <pointer:5> :ARG1 ( <pointer:18> profession ) ) ) ) ) ) ) ) ) )  </g> [EOS],Your legs were washed all over due to having done it in shorts.," It was gas because you washed your legs all over. , include-"
"<t> Indeed, efforts to use public concern, and at times outrage, to tackle the sweatshop problem go back to the early part of this century. </t> <g> ( <pointer:0> figure-01 :ARG0 ( <pointer:1> i ) :ARG1 ( <pointer:2> look-01 :ARG0 <pointer:1> :ARG1 ( <pointer:3> probable :op1 ( <pointer:4> monetary-quantity :quant ( <pointer:5> or :op1 300 :op2 400 ) :unit ( <pointer:6> dollar ) ) ) :condition ( <pointer:7> do-02 :ARG0 <pointer:1> :ARG1 ( <pointer:8> it ) :location ( <pointer:9> garage :part-of ( <pointer:10> company :ARG0-of ( <pointer:11> deal-01 ) :mod ( <pointer:12> car-make :wiki <lit> Toyota </lit> :name ( <pointer:13> name :op1 <lit> Toyota </lit> ) ) ) ) ) ) :mod ( <pointer:14> uh-well :mode expressive ) )  </g> [EOS]",Efforts to curb sweat shop problems go back to the early century.," Efforts to tackle the sweatshop problem go back as far. ,"
"<t> If you're not from Charlotte, you're not going to know where that's at, but, um, it was really far away from everybody and behind the airport and stuff like that. </t> <g> ( <pointer:0> multi-sentence :snt1 ( <pointer:1> claim-01 :ARG0 ( <pointer:2> person :wiki <lit> Samuel P. Huntington </lit> :name ( <pointer:3> name :op1 <lit> Huntington </lit> ) :ARG1-of ( <pointer:4> resemble-01 :ARG2 ( <pointer:5> person :wiki <lit> James Buchanan </lit> :name ( <pointer:6> name :op1 <lit> Buchanan </lit> ) ) ) ) :ARG1 ( <pointer:7> have-mod-91 :polarity - :ARG1 <pointer:2> :ARG2 ( <pointer:8> culture ) ) ) :snt2 ( <pointer:9> defend-01 :ARG0 ( <pointer:10> he ) :ARG1 ( <pointer:11> integrity :poss ( <pointer:12> culture :mod ( <pointer:13> all ) :ARG2-of ( <pointer:14> include-91 :ARG1 ( <pointer:15> and :op1 ( <pointer:16> culture :poss ( <pointer:17> they ) ) :op2 ( <pointer:18> culture :poss ( <pointer:19> we ) ) ) ) ) ) ) )  </g> [EOS]",You are likely not from Charlotte because you are not going to know where that is.," It was very far away from everyone. , you're not going to"
<t> Take a few moments to list five or six competencies of a child you know well. </t> <g> ( <pointer:0> commit-01 :ARG1 ( <pointer:1> organization :wiki <lit> Legal Aid for America </lit> :name ( <pointer:2> name :op1 <lit> Legal </lit> :op2 <lit> Aid </lit> ) ) :ARG2 ( <pointer:3> justice ) )  </g> [EOS],We recommended listing out at least five competencies of a child who is familiar to you., A child has five or six competencies. ... take a few moments
"<t> I just loved Cinderella . I also saw my sisters as the wicked stepsisters sometimes , and I was Cinderella, running around waiting on them. </t> <g> ( <pointer:0> museum :mod ( <pointer:1> other ) :ARG1-of ( <pointer:2> major-02 ) )  </g> [EOS]",I was really fond of Cinderella and sometimes imagined myself to be similar to her. ," I loved to watch Cinderella. , and sometimes my sisters as the wicked"
<t> The inaccurate accounts created the impression that the Langley scramble was a logical response to an actual hijacked aircraft. </t> <g> ( <pointer:0> and :op1 ( <pointer:1> and :op1 ( <pointer:2> kind-01 :ARG0 ( <pointer:3> it ) ) :op2 ( <pointer:4> family :domain <pointer:3> ) :op3 ( <pointer:5> fun-01 :ARG1 <pointer:3> ) :op4 ( <pointer:6> thing :domain <pointer:3> ) :op5 ( <pointer:7> enjoy-01 :ARG0 ( <pointer:8> kid ) :ARG1 <pointer:6> ) )  </g> [EOS],"The accounts were inaccurate, and they created the wrong impression.", The Langley scramble was a logical response to an actual hijacked aircraft.  and
"<t> Yeah, but I've done it for so long, I'm used to like lifeguard and like everything like that. </t> <g> ( <pointer:0> possible-01 :ARG1 ( <pointer:1> count-03 :ARG0 ( <pointer:2> you ) :ARG1 ( <pointer:3> i ) :purpose ( <pointer:4> monetary-quantity :quant 1000000 :unit ( <pointer:5> dollar ) ) :condition ( <pointer:6> need-01 :ARG1 <pointer:1> ) ) )  </g> [EOS]",I've done lifeguard for so long that I'm used to it., I've been doing it for a long time. ...what i'm
"<t> Also at 8:25, and again at 8:29, Amy Sweeney got through to the American Flight Services Office in Boston but was cut off after she reported someone was hurt aboard the flight. </t> <g> ( <pointer:0> okay-04 :ARG1 ( <pointer:1> go-06 :ARG0 ( <pointer:2> you ) :ARG2 ( <pointer:3> ahead ) ) :mod ( <pointer:4> yeah :mode expressive ) )  </g> [EOS]",Amy Sweeney got through to the American Flight Services Office in Boston at 8:25 and again at 8:29 but was disconnected after she claimed someone was hurt during the flight.," Amy Sweeney was cut off after reporting someone hurt on the flight. ,"
"<t> 'If it were not for the services they provide us, we older persons would not be able to get around to do our business, such as visits to doctors, grocery and drug stores. </t> <g> ( <pointer:0> ensure-01 :mode imperative :ARG0 ( <pointer:1> you ) :ARG1 ( <pointer:2> and :op1 ( <pointer:3> look-01 :ARG0 <pointer:1> :ARG1 ( <pointer:4> around ) ) :op2 ( <pointer:5> compare-01 :ARG0 <pointer:1> ) :time ( <pointer:6> before :op1 ( <pointer:7> buy-01 :ARG0 <pointer:1> ) ) ) )  </g> [EOS]",Older people would have no transportation with out the service from United Way., They provide us with services that would otherwise be unavailable.  explains the importance
"<t> Ironically, she notes, economically less well o parents find it easier to establish a viable dividing line between workplace and home. </t> <g> ( <pointer:0> think-01 :ARG0 ( <pointer:1> i ) :ARG1 ( <pointer:2> imitate-01 :ARG0 ( <pointer:3> person :ARG1-of ( <pointer:4> include-91 :ARG2 ( <pointer:5> professor ) :ARG3 ( <pointer:6> some ) ) ) :ARG1 ( <pointer:7> animal :wiki <lit> Big Bird (fairy tale) </lit> :name ( <pointer:8> name :op1 <lit> Big </lit> :op2 <lit> Bird </lit> ) ) ) )  </g> [EOS]",She notes that those most able to establish a dividing line between workplace and home are always poorer. , Less well off parents are able to establish a dividing line between work and home. 
"<t> To be fair, M and S also criticize identifications (mainly from news stories) of women as  mother of five  and other gratuitous characterizations that are not only irrelevant to the item's newsworthiness but are rarely offered about men. </t> <g> ( <pointer:0> think-01 :ARG0 ( <pointer:1> person :ARG0-of ( <pointer:2> analyze-01 ) :ARG0-of ( <pointer:3> argue-01 :ARG1 ( <pointer:4> loosen-01 :ARG1 ( <pointer:5> standard :mod ( <pointer:6> old ) :ARG3-of ( <pointer:7> value-01 :ARG1 ( <pointer:8> market ) :ARG1-of ( <pointer:9> over-03 ) :ARG1-of ( <pointer:10> clear-06 ) ) ) ) ) :mod ( <pointer:11> even ) ) :ARG1 ( <pointer:12> max-out-00 :ARG0 <pointer:8> :duration ( <pointer:13> while ) ) :time ( <pointer:14> now ) )  </g> [EOS]",M and S criticize gratuitous characterizations that are irrelevant.," M and S criticize the women's characterizations. , When it comes"
"<t> Thank you for your continued financial support, and for remaining alert for neighbors who need a helping hand. </t> <g> ( <pointer:0> suggest-01 :ARG0 ( <pointer:1> person :ARG0-of ( <pointer:2> have-org-role-91 :ARG2 ( <pointer:3> pope ) ) ) :ARG1 ( <pointer:4> person :ARG0-of ( <pointer:5> have-org-role-91 :ARG2 ( <pointer:6> general ) ) ) )  </g> [EOS]",Thank you for keeping an eye out for neighbor's who need a helping hand and for your continued support.," I appreciate your financial support. , and for remaining alert to neighbors who"
"<t> For example, even at age 2, they waited patiently to open a small gift until a guest had departed'proper etiquette in Chinese culture. </t> <g> ( <pointer:0> possible-01 :ARG1 ( <pointer:1> i :mod ( <pointer:2> too ) ) )  </g> [EOS]",They waited to open a small gift when they were very small because they'd been taught to do so.," They waited until a guest had left. , they always did that at"
"<t> While most of the group's key figures had accompanied Bin Ladin to Afghanistan, Banshiri had remained in Kenya to oversee the training and weapons shipments of the cell set up some four years earlier. </t> <g> ( <pointer:0> and :op1 ( <pointer:1> find-02 :ARG0 ( <pointer:2> commission ) :ARG1 ( <pointer:3> problematical :domain ( <pointer:4> thing :ARG1-of ( <pointer:5> propose-01 ) ) ) ) :op2 ( <pointer:6> decline-02 :ARG0 <pointer:2> :ARG1 ( <pointer:7> pursue-01 :ARG0 <pointer:2> :ARG1 <pointer:4> ) ) :time ( <pointer:8> after :op1 ( <pointer:9> consider-02 :ARG0 <pointer:2> :ARG1 ( <pointer:10> comment-01 :ARG0 ( <pointer:11> and :op1 ( <pointer:12> government-organization :wiki <lit> United States Postal Service </lit> :name ( <pointer:13> name :op1 <lit> Postal </lit> :op2 <lit> Service </lit> ) ) :op2 ( <pointer:14> person :ARG0-of ( <pointer:15> participate-01 ) :mod ( <pointer:16> other ) ) ) ) ) ) )  </g> [EOS]",Banshiri remained in Kenya while the rest of the group went with Bin Ladin to Afghanistan. , Most of the group's key figures had accompanied Bin Ladin to Afghanistan. 
"<t> In 1998, CCI served 31,484 individuals right in their own backyards. </t> <g> ( <pointer:0> of-course :mod ( <pointer:1> oh :mode expressive ) )  </g> [EOS]","31,484 were served by CCI, right in their own backyards."," In 1998, CCI served 31.484 individuals in their own homes "
<t> Constant Lambert noted  The most successful time traveler of our days was undoubtedly Serge Diaghileff.  </t> <g> ( <pointer:0> need-01 :ARG0 ( <pointer:1> nation :location ( <pointer:2> continent :wiki <lit> Europe </lit> :name ( <pointer:3> name :op1 <lit> Europe </lit> ) ) ) :ARG1 ( <pointer:4> clean-01 :ARG0 <pointer:1> :ARG1 ( <pointer:5> house :mod ( <pointer:6> finance ) ) :ARG1-of ( <pointer:7> serious-02 ) :mod ( <pointer:8> some ) ) :mod ( <pointer:9> in-fact ) )  </g> [EOS],Serge Diaghileff was the most successful time traveler., Constant Lambert said that Serge Diaghileff was the most successful time traveler of our
"<t> It is unlike Dr. Aman to cloak his subject'dirty language'under the euphemism  verbal aggression : he and most of the authors of the articles appearing in Maledicta let it all hang out; some, however, tuck it away neatly and write under a pseudonym. </t> <g> ( <pointer:0> multi-sentence :snt1 ( <pointer:1> yeah :mode expressive ) :snt2 ( <pointer:2> and :op1 ( <pointer:3> know-01 :polarity - :ARG0 ( <pointer:4> i ) ) :op2 ( <pointer:5> think-01 :ARG0 <pointer:4> :ARG1 ( <pointer:6> discuss-01 :ARG1 ( <pointer:7> it ) :mod ( <pointer:8> interesting :degree ( <pointer:9> very ) ) :ARG1-of ( <pointer:10> know-01 :ARG0 ( <pointer:11> you ) ) ) ) :op3 ( <pointer:12> and :op1 ( <pointer:13> pro ) :op2 ( <pointer:14> con ) :location ( <pointer:15> around :op1 <pointer:7> ) :quant ( <pointer:16> lot ) :mod ( <pointer:17> certain ) ) ) )  </g> [EOS]",Some who specialize in offensive language are more comfortable using offensive language than others., Dr. Aman is not a shy person who hides his words from others 
"<t> It has been a busy time, for we have an ambitious agenda for growth and development. </t> <g> ( <pointer:0> multi-sentence :snt1 ( <pointer:1> and :op1 ( <pointer:2> yeah ) :op2 ( <pointer:3> music ) :op3 ( <pointer:4> have-03 :ARG0 ( <pointer:5> it ) :ARG1 ( <pointer:6> line :mod ( <pointer:7> story ) :ARG1-of ( <pointer:8> excellent-02 ) ) :mod ( <pointer:9> uh :mode expressive ) ) ) :snt2 ( <pointer:10> good-02 :ARG1 ( <pointer:11> everything :topic ( <pointer:12> it ) ) ) )  </g> [EOS]",Our agenda to expand and develop has made it a busy time., We have an ambitious agenda for growth and development.  It has been a busy
"<t> Al Qaeda leaders set up a Nairobi cell and used it to send weapons and trainers to the Somali warlords battling U.S. forces, an operation directly supervised by al Qaeda's military leader. </t> <g> ( <pointer:0> do-02 :ARG0 ( <pointer:1> i ) :ARG1 ( <pointer:2> and :op1 ( <pointer:3> science :mod ( <pointer:4> computer ) ) :op2 ( <pointer:5> engineer-01 :ARG1 ( <pointer:6> computer ) ) ) :mod ( <pointer:7> well ) )  </g> [EOS]",Al Qaeda and Somali warlords had a mutual relationship, Al Qaeda's military leader supervised the sending of weapons and trainers to Somali warlords.
<t> He decided to make a brief statement from the school before leaving for the airport. </t> <g> ( <pointer:0> chant-01 :ARG0 ( <pointer:1> chorus :consist-of ( <pointer:2> person :ARG0-of ( <pointer:3> narrate-01 ) :ARG1-of ( <pointer:4> sit-01 :ARG2 ( <pointer:5> side :part-of ( <pointer:6> stage ) ) ) :quant ( <pointer:7> between :op1 6 :op2 8 ) :ARG1-of ( <pointer:8> reminisce-01 :ARG2 ( <pointer:9> chorus :location ( <pointer:10> tragedy :mod ( <pointer:11> country :wiki <lit> Greece </lit> :name ( <pointer:12> name :op1 <lit> Greece </lit> ) ) ) ) ) ) ) :ARG1 ( <pointer:13> comment-01 ) :time ( <pointer:14> provide-01 :ARG0 ( <pointer:15> musician :ARG1-of ( <pointer:16> position-01 :ARG2 ( <pointer:17> back :part-of <pointer:6> ) ) ) :ARG1 ( <pointer:18> accompaniment : prep-with ( <pointer:19> and :op1 ( <pointer:20> flute ) :op2 ( <pointer:21> drum ) ) :mod ( <pointer:22> stark ) ) ) )  </g> [EOS],"Before he left for the airport, he made a brief statement.", He made a short statement before leaving for the airport.  (e chant
"<t> Gifts to the Chancellor's Circle will help pay travel costs to our city and campus for prospective faculty and their spouses, along with some relocation costs. </t> <g> ( <pointer:0> infer-01 :ARG1 ( <pointer:1> and :op1 ( <pointer:2> obligate-01 :ARG2 ( <pointer:3> air ) ) :op2 ( <pointer:4> obligate-01 :ARG2 ( <pointer:5> automatic ) ) ) :ARG2 ( <pointer:6> include-91 :ARG1 ( <pointer:7> that ) :ARG2 ( <pointer:8> priority :poss ( <pointer:9> you ) ) ) )  </g> [EOS]",Donations to this fund help us to recruit talented faculty to join our institution., Travel costs to our city and campus for prospective faculty will be paid by gifts. 
<t> To help accomplish these goals we need your support. </t> <g> ( <pointer:0> possible-01 :polarity ( <pointer:1> amr-unknown ) :ARG1 ( <pointer:2> help-01 :ARG0 ( <pointer:3> i ) :ARG1 ( <pointer:4> you ) ) )  </g> [EOS],We need your support to fulfill these goals. ," We need your support to help accomplish these goals. ,help accomplished this"
<t> So you feel like it's a southern thing? </t> <g> ( <pointer:0> thank-01 :ARG0 ( <pointer:1> we ) :ARG1 ( <pointer:2> you ) :ARG2 ( <pointer:3> try-01 :ARG0 <pointer:2> :ARG1 ( <pointer:4> help-01 :ARG0 <pointer:2> :ARG2 <pointer:1> ) ) :mod ( <pointer:5> anyway ) :mod ( <pointer:6> much :degree ( <pointer:7> very ) ) )  </g> [EOS],Is that like some sort of southern thing?, Do you think it's a southern thing?  I apologize. We are grateful
<t> Lean retailing itself implies a dramatic reduction in the amount of inventory held by retail enterprises. </t> <g> ( <pointer:0> contrast-01 :ARG2 ( <pointer:1> and :op1 ( <pointer:2> give-up-07 :ARG0 ( <pointer:3> he ) :time ( <pointer:4> after :quant ( <pointer:5> temporal-quantity :quant 1 :unit ( <pointer:6> week ) ) ) ) :op2 ( <pointer:7> declare-02 :ARG0 <pointer:3> :ARG1 ( <pointer:8> beyond :op1 ( <pointer:9> power :poss <pointer:3> ) :domain ( <pointer:10> it ) ) ) :time ( <pointer:11> persuade-01 :ARG0 ( <pointer:12> means :mod ( <pointer:13> divers ) ) :ARG1 <pointer:3> :ARG2 ( <pointer:14> help-01 :ARG0 <pointer:3> :ARG2 ( <pointer:15> we ) ) ) ) )  </g> [EOS],Lean retailing calls for an inventory reduction by retail enterprises., Lean retailing implies a dramatic reduction in the amount of inventory held by retailers. 
"<t> In the fall of 1993, another such delegation went to the Bekaa Valley in Lebanon for further training in explosives as well as in intelligence and security. </t> <g> ( <pointer:0> diary :beneficiary ( <pointer:1> man :mod ( <pointer:2> prime ) ) )  </g> [EOS]",Several kinds of training operations took place in Lebanon.," In the fall of 1993, another such delegation went to Lebanon for further training in explosives"
"<t> It won't bother you, the cold weather and stuff? </t> <g> ( <pointer:0> contrast-01 :ARG2 ( <pointer:1> something ) )  </g> [EOS]",Would the cold climate not bother you?," Will the cold bother you? , it won't. I'll not"
