"In some plants, the carts may contain up to a day's worth of work. [EOS]",It's possible for a cart to contain as much as a full day of work.,The carts can hold up to a day's worth of work. Obst
"On a farm and uh, she has some wild and crazy stories that she sat and shared with us. [EOS]",She shared stories with us.,She has some wild and crazy stories that she shared with us. I'm
"Bin Ladin flew on a leased aircraft from Khartoum to Jalalabad, with a refueling stopover in the United Arab Emirates. [EOS]",Bin Ladin leased an airplane to get to Jalalabad.,Bin Ladon flew from Khartoum to Jalalabad. 
"However, a donation of $25 or more entitles you to official membership in the Alumni Association with the privileges thereof,  1) The right to vote in the upcoming Alumni Association Board Member elections (currently two members of the Class of' 84, Maureen Althert and Brian Elson serve on the Board); 2) An official Alumni Association decal and membership card; 3) A discount on Alumni Association apparel; and, 4) Eligibility for the Charity Raffle, $500 to be given to the charity of your choice. [EOS]",You can become an official member if you give $25.  ,A donation of $25 or more entitles you to official membership in the Alumni
"In doing so, they invite children to judge the appropriateness of their requirements. [EOS]",The appropriateness of the requirements are judged by the children.,Children are invited to judge the appropriateness of their requirements. Obtaining
"In the hands of an already successful scholar, the extras that endowments provide ensure continued success - for the scholar and the school. [EOS]",Extras that are provided by endowments help make sure there is continued success for the school.,Endowments help scholars and the school. I'm sure that a scholar
Your gift will also count toward the largest campaign for private contributions in the University's history. [EOS],The largest campaign for private contributions in the University's history--that's where your gift will also count toward.,The largest campaign for private contributions in the University's history will also count toward your gift
This does not necessarily translate into a desire for clerical rule and the abolition of a secular state. [EOS],That fact does not mean a wish for clerical rule and getting rid of secular state.,This does not necessarily translate into a desire for clerical rule. The abolition
It is the story of eccentric and violent ideas sprouting in the fertile ground of political and social turmoil. [EOS],This story is about violent ideas fomented by political and social turmoil.  ,The story is about ideas sprouting in the midst of political and social turmoil. 
"As shown in the cases studied in Chapter 7, production-cycle time and inventory carrying costs are two crucial parameters in making rapid replenishment sourcing decisions. [EOS]",There were cases that were studied in the seventh chapter.,The cases studied in Chapter 7 show two important parameters. I'm able to
"American 77 traveled undetected for 36 minutes on a course heading due east for Washington, D.C. [EOS]","American 77 traveled on a course heading east to Washington, D.C",American 77 traveled undetected for 36 minutes. I'm heading to Washington D
