,premise,hypothesis,label
330,<t> A man is playing the guitar,A woman is slicing an octopus </t>,1
331,<t> A boy is standing in a room by a lamp light,A boy is sitting in a room and playing a piano by lamp light </t>,1
332,<t> Grass is being mowed by a man,A man is mowing grass </t>,0
333,<t> Two women are standing together and one is looking through binoculars,Two men are looking out and one is holding binoculars </t>,1
334,<t> A lone bicyclist is putting down a bike,A cold cyclist is celebrating </t>,1
335,<t> A man and a woman are walking together through the woods,A man and a woman are walking through a desert area </t>,1
336,<t> Pedestrians and cars are moving through a traffic jam in a big city,Pedestrians and cars are moving through a traffic jam in the big city </t>,0
337,<t> A young woman is shaking hands with a man,A man and a woman are shaking hands </t>,0
338,<t> A woman is playing the keyboard and a man is dancing,A woman is dancing and a man is playing the keyboard </t>,1
339,<t> A small girl is getting out of a toy car,A child is sitting in a red and yellow toy car </t>,1
340,<t> The man in blue is posing for a picture next to a car,The woman in blue is posing for a picture next to a car </t>,1
341,<t> People wearing costumes are gathering in a forest and are looking in the same direction,A little girl in costume looks like a woman </t>,1
342,<t> A girl is standing in a group and is wearing a black shirt and pink beads,A girl has black and orange patches on the cheeks </t>,1
343,<t> An old woman is shaking hands with a man,An woman that is old is shaking hands with a man </t>,0
344,<t> Two dogs are playing on a rocky beach,Two dogs are playing on a beach made of rocks </t>,0
345,<t> A person is brushing a cat,A person is combing the fur of a cat </t>,0
346,<t> A kid is waiting wearing swim gear,A kid is sitting wearing swim gear </t>,1
347,<t> A dog is jumping in the air to catch a red ball,A dog is near the red ball in the air </t>,1
348,<t> A cheetah is chasing its prey across a field,The cheetah is running quickly behind its prey </t>,1
349,<t> A black dog is jumping off a dock into a pond,A black dog is jumping off a dock into water </t>,0
350,<t> A man with tattoos is lounging on a couch and holding a pencil,A tattooed man is on a sofa and is holding a pencil </t>,0
351,<t> The bike rider is looking at an accident of another bike rider,A person is looking at a motocross bike that is lying on its side and another is racing by </t>,1
352,<t> A man is parking a motorbike,A man is riding a motorbike </t>,1
353,<t> A man is sitting on the grass and drinking from a water bottle,A woman is sitting on the grass and is drinking from a water bottle </t>,1
354,<t> Some liquid is being poured into a pan by a man,A man is pouring liquid into a pot </t>,0
355,<t> A dog is jumping on a trampoline,A dog is bouncing on a trampoline </t>,0
356,<t> A man is playing the piano,There is no woman playing the violin </t>,1
357,<t> A woman is slicing an onion,An onion is being sliced by a woman </t>,0
358,<t> A man is drinking orange juice and walking on a sunny day,A man is drinking orange juice and walking </t>,0
359,<t> A man is repairing tiles with his hands,A man is breaking wooden boards with his hand </t>,1
360,"<t> A boy, who looks young and is wearing a red swimsuit, is jumping into a blue kiddies pool",A boy wearing red shorts is jumping into a paddling pool </t>,1
361,<t> A man is singing and playing a guitar,A man is playing a guitar </t>,0
362,<t> A dog with a blue collar is playing with the ball in the garden,A grey dog is bouncing a soccer ball on its head in a grass field </t>,1
363,<t> A woman is cutting meat,There is no woman cutting an onion </t>,0
364,<t> A man is doing back flips on a trampoline,There are no kids jumping on a trampoline </t>,1
365,<t> The lady is measuring the ankle of another woman,A woman is being measured by another woman </t>,0
366,<t> A man is playing a guitar on stage,A guitarist has blonde and flyaway hair </t>,1
367,<t> The cat is playing keyboards,A cat is playing keyboards </t>,0
368,<t> A man without a shirt is posing with the arms spread next to a woman,A shirtless woman is posing with a girl who is hiking in a park </t>,1
369,<t> A man is singing and playing a guitar,A person is singing and playing a guitar </t>,0
370,<t> A woman is amalgamating eggs,A woman is mixing eggs </t>,0
371,<t> A man with a white hat and brown shirt is behind a woman in red and is looking to the left,An Arabic man is wearing a white hat </t>,1
372,<t> Two brown dogs are playing with a frisbee in the water,Two brown dogs are playing with the frisbee in the water </t>,0
373,<t> An adult is in the amphitheater and is talking to a boy,The man is standing outdoor and the boy is falling over the bottom of the stairs </t>,1
374,<t> Five people are standing in the grass with three dogs,Five people are standing in the grass with some dogs </t>,0
375,"<t> A dog is near a ball colored in red, which is in the air",A dog is near the red ball in the air </t>,0
376,<t> A large white crane is flying near the water,"A crane, which is large and white, is flying near the water </t>",0
377,<t> The black dog is walking along a tree trunk bridge over water,A tree is falling over a bridge made over the river which a dog is crossing </t>,0
378,<t> A woman wearing a blue and white uniform with a white and blue hat is keeping her mouth open and is near others dressed in the same fashion,A woman is wearing a blue shirt with a white vest and a white cap and is talking and marching </t>,1
379,"<t> A person who rides bikes, in a black and red uniform, is standing on a dirt bike",A bike rider in a black and red uniform is standing on a dirt bike </t>,0
380,<t> A woman is brushing her feet,A woman is chopping an onion </t>,1
381,<t> A baby is crying,A man is exercising </t>,1
382,<t> A person is absently cutting mushrooms with a knife,A person is cutting some mushrooms </t>,0
383,<t> A woman is not cutting shrimps,A man is chopping butter into a container </t>,1
384,<t> Two dogs are playing on the beach,A brown dog is running after a black dog on a rocky shore </t>,1
385,<t> A man with tattoos is holding a couch with a pencil,A man is sitting on a chair and rubbing his eyes </t>,1
386,<t> There is no man cutting onions,A woman is cutting an onion </t>,1
387,<t> A white cat perched on a small wooden cabinet is looking outside the window,The cat perched on the table is looking out the window </t>,1
388,<t> A man is standing on a sidewalk,There is no man standing next to a bus </t>,1
389,<t> A dog in a colored coat is running across the yard,A dog in the yard is running across colored coats </t>,1
390,<t> A woman is putting some sticky goo in a bowl,The woman is putting pasta into a dish </t>,1
391,<t> A brown and white dog with a brown and black bandanna is running very fast,A small white dog is running in a lawn </t>,1
392,<t> A monkey is teasing a dog at the zoo,A dog is being teased by a monkey at the zoo </t>,0
393,<t> The woman is slicing an onion,An onion is being sliced by the woman </t>,0
394,<t> A light brown dog is running up a street,The light brown dog is running up a street </t>,0
395,"<t> The man and the boy are standing at the bottom of the stairs, which are outdoors",An adult is in the amphitheater and is talking to a boy </t>,1
396,<t> A boy is standing in the cold water,A boy is standing in the water </t>,0
397,<t> A small dog is chasing a large brown cow,The tail of an animal is being chasing by a dog in the grass </t>,1
398,<t> A man is making a call on a cell phone,A man is talking on the phone </t>,1
399,<t> The man is lifting barbells,The man is lowering barbells </t>,1
400,<t> A wet boy is cheerfully jumping around on dirty and wet grass,A wet boy is jumping around on dirty and wet grass </t>,0
401,<t> Two men are playing table tennis,Two men are playing ping pong </t>,0
402,<t> Video games of two playing boys are on a couch,Someone is pouring ingredients into a pot </t>,1
403,<t> A brown and black dog is pointing the nose upwards,A black and brown cat is eyeing a fly </t>,1
404,<t> Drinking milk helps a cat's hunger,The cat is licking milk from a saucer </t>,1
405,<t> One woman is practicing with a flute,One woman is playing a flute </t>,0
406,<t> The brown dog is not sniffing the back of a small black dog,A large brown dog and a small grey dog are standing on a rocky surface </t>,1
407,<t> Two people are riding motorbikes,Dirt bikers are riding on a trail </t>,1
408,<t> Two people are stopping on a motorcycle,Two people are riding a bike </t>,0
409,<t> A boy is whacking a man with a sword,A boy is spanking a woman with a plastic sword </t>,1
410,<t> A man dressed in black is wearing inline skates and performing a trick on a rail,A skateboarder is jumping off a ramp </t>,1
411,<t> A man is squatting in brush and taking a photograph,A person is crouching and holding a camera </t>,0
