,premise,hypothesis,label
316,<t> A woman is using a machine made for sewing,A woman is using a sewing machine </t>,entailment
317,<t> A woman in a black dress is pulling a cart and is standing in front of two men who are seated on a park bench,A woman in a black dress is pulling a cart and is standing near two men who are seated on a park bench </t>,entailment
318,<t> A Seadoo is being ridden by a woman,A woman is riding a Seadoo </t>,entailment
319,<t> A man is putting away a guitar,A man is playing a guitar </t>,neutral
320,<t> The man in the straw hat is smoking a cigarette,A person is wearing a straw hat and smoking a cigarette </t>,entailment
321,<t> A man is climbing a rope,A man is coming down a rope </t>,neutral
322,<t> A man is cutting an onion,There is no man opening a door </t>,neutral
323,<t> A large dog and a small dog are standing next to the kitchen counter and are investigating,Two dogs are looking up at a kitchen countertop </t>,neutral
324,<t> The woman in a red costume is not leaning against a brick wall and is not playing an instrument,A woman in a red dress is playing an instrument </t>,neutral
325,<t> The woman is frying a breaded pork chop,A woman is cooking a breaded pork chop </t>,entailment
326,<t> A woman in jeans is sitting on the saddle of a horse,A person wearing jeans is sitting on top of a horse saddle </t>,entailment
327,<t> Two men are fighting,A couple of boys are playing a video game </t>,neutral
328,<t> The man surrounded by men with a camera is wearing a gray suit and glasses,A man in a suit is being surrounded by photographers </t>,entailment
329,<t> A child in a green and white sports uniform is running over the grass,A little boy is wearing a green soccer strip and is running on the grass </t>,neutral
330,<t> A man is playing the guitar,A woman is slicing an octopus </t>,neutral
331,<t> A boy is standing in a room by a lamp light,A boy is sitting in a room and playing a piano by lamp light </t>,neutral
332,<t> Grass is being mowed by a man,A man is mowing grass </t>,entailment
333,<t> Two women are standing together and one is looking through binoculars,Two men are looking out and one is holding binoculars </t>,neutral
334,<t> A lone bicyclist is putting down a bike,A cold cyclist is celebrating </t>,neutral
335,<t> A man and a woman are walking together through the woods,A man and a woman are walking through a desert area </t>,neutral
336,<t> Pedestrians and cars are moving through a traffic jam in a big city,Pedestrians and cars are moving through a traffic jam in the big city </t>,entailment
337,<t> A young woman is shaking hands with a man,A man and a woman are shaking hands </t>,entailment
338,<t> A woman is playing the keyboard and a man is dancing,A woman is dancing and a man is playing the keyboard </t>,neutral
339,<t> A small girl is getting out of a toy car,A child is sitting in a red and yellow toy car </t>,neutral
340,<t> The man in blue is posing for a picture next to a car,The woman in blue is posing for a picture next to a car </t>,neutral
341,<t> People wearing costumes are gathering in a forest and are looking in the same direction,A little girl in costume looks like a woman </t>,neutral
342,<t> A girl is standing in a group and is wearing a black shirt and pink beads,A girl has black and orange patches on the cheeks </t>,neutral
343,<t> An old woman is shaking hands with a man,An woman that is old is shaking hands with a man </t>,entailment
344,<t> Two dogs are playing on a rocky beach,Two dogs are playing on a beach made of rocks </t>,entailment
345,<t> A person is brushing a cat,A person is combing the fur of a cat </t>,entailment
346,<t> A kid is waiting wearing swim gear,A kid is sitting wearing swim gear </t>,neutral
347,<t> A dog is jumping in the air to catch a red ball,A dog is near the red ball in the air </t>,neutral
348,<t> A cheetah is chasing its prey across a field,The cheetah is running quickly behind its prey </t>,neutral
349,<t> A black dog is jumping off a dock into a pond,A black dog is jumping off a dock into water </t>,entailment
350,<t> A man with tattoos is lounging on a couch and holding a pencil,A tattooed man is on a sofa and is holding a pencil </t>,entailment
351,<t> The bike rider is looking at an accident of another bike rider,A person is looking at a motocross bike that is lying on its side and another is racing by </t>,neutral
352,<t> A man is parking a motorbike,A man is riding a motorbike </t>,neutral
353,<t> A man is sitting on the grass and drinking from a water bottle,A woman is sitting on the grass and is drinking from a water bottle </t>,neutral
354,<t> Some liquid is being poured into a pan by a man,A man is pouring liquid into a pot </t>,entailment
355,<t> A dog is jumping on a trampoline,A dog is bouncing on a trampoline </t>,entailment
356,<t> A man is playing the piano,There is no woman playing the violin </t>,neutral
357,<t> A woman is slicing an onion,An onion is being sliced by a woman </t>,entailment
358,<t> A man is drinking orange juice and walking on a sunny day,A man is drinking orange juice and walking </t>,entailment
359,<t> A man is repairing tiles with his hands,A man is breaking wooden boards with his hand </t>,neutral
360,"<t> A boy, who looks young and is wearing a red swimsuit, is jumping into a blue kiddies pool",A boy wearing red shorts is jumping into a paddling pool </t>,neutral
361,<t> A man is singing and playing a guitar,A man is playing a guitar </t>,entailment
362,<t> A dog with a blue collar is playing with the ball in the garden,A grey dog is bouncing a soccer ball on its head in a grass field </t>,neutral
363,<t> A woman is cutting meat,There is no woman cutting an onion </t>,entailment
364,<t> A man is doing back flips on a trampoline,There are no kids jumping on a trampoline </t>,neutral
365,<t> The lady is measuring the ankle of another woman,A woman is being measured by another woman </t>,entailment
366,<t> A man is playing a guitar on stage,A guitarist has blonde and flyaway hair </t>,neutral
367,<t> The cat is playing keyboards,A cat is playing keyboards </t>,entailment
368,<t> A man without a shirt is posing with the arms spread next to a woman,A shirtless woman is posing with a girl who is hiking in a park </t>,neutral
369,<t> A man is singing and playing a guitar,A person is singing and playing a guitar </t>,entailment
370,<t> A woman is amalgamating eggs,A woman is mixing eggs </t>,entailment
371,<t> A man with a white hat and brown shirt is behind a woman in red and is looking to the left,An Arabic man is wearing a white hat </t>,neutral
372,<t> Two brown dogs are playing with a frisbee in the water,Two brown dogs are playing with the frisbee in the water </t>,entailment
373,<t> An adult is in the amphitheater and is talking to a boy,The man is standing outdoor and the boy is falling over the bottom of the stairs </t>,neutral
374,<t> Five people are standing in the grass with three dogs,Five people are standing in the grass with some dogs </t>,entailment
375,"<t> A dog is near a ball colored in red, which is in the air",A dog is near the red ball in the air </t>,entailment
376,<t> A large white crane is flying near the water,"A crane, which is large and white, is flying near the water </t>",entailment
377,<t> The black dog is walking along a tree trunk bridge over water,A tree is falling over a bridge made over the river which a dog is crossing </t>,entailment
378,<t> A woman wearing a blue and white uniform with a white and blue hat is keeping her mouth open and is near others dressed in the same fashion,A woman is wearing a blue shirt with a white vest and a white cap and is talking and marching </t>,neutral
379,"<t> A person who rides bikes, in a black and red uniform, is standing on a dirt bike",A bike rider in a black and red uniform is standing on a dirt bike </t>,entailment
380,<t> A woman is brushing her feet,A woman is chopping an onion </t>,neutral
381,<t> A baby is crying,A man is exercising </t>,neutral
382,<t> A person is absently cutting mushrooms with a knife,A person is cutting some mushrooms </t>,entailment
383,<t> A woman is not cutting shrimps,A man is chopping butter into a container </t>,neutral
384,<t> Two dogs are playing on the beach,A brown dog is running after a black dog on a rocky shore </t>,neutral
